代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
011XB7,新北市私立諾亞幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區建國里1鄰中正路162號2樓及建國街1號1樓、夾層及2樓,(02)29672384
011XB8,新北市私立靜立幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區朝陽里1鄰四維路289巷38號、40號及42號,(02)22568628
011XBA,新北市私立寶仁幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區忠翠里25鄰文化路二段182巷1弄8號2樓、3弄9號1樓,(02)22500102
011XBC,新北市私立雅森幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區新翠里20鄰英士路39號2樓,(02)22589338
011XBG,新北市私立雨農幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區新翠里27鄰雨農路27巷2號2樓,(02)22519395
011XBI,新北市私立漂亮寶貝幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區成和里16鄰金門街215巷21號、25號及29號,(02)26876767
011XBJ,新北市私立漢東幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區長安里7鄰漢生東路175號1樓及2樓,(02)89521219
011XBL,新北市私立慧晟幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區廣新里14鄰永豐街123號1樓、123之1號2樓及123之2號3樓,(02)29513571
011XBN,新北市私立興名陽幼兒園,私立,[01]新北市,板橋區,[220]新北市板橋區僑中里2鄰僑中二街102巷37號1樓及2樓,(02)29606016
011XBW,新北市私立丹力幼兒園,私立,[01]新北市,三重區,[241]新北市三重區幸福里32鄰重陽路3段154號1樓、152號2樓,(02)89883300
011XC0,新北市私立惠文兒童領袖幼兒園,私立,[01]新北市,三重區,[241]新北市三重區富貴里24鄰五華街207號1、2、3樓,(02)28570626
011XC1,新北市私立天鵝園幼兒園,私立,[01]新北市,三重區,[241]新北市三重區三民里5鄰中正北路118巷3號1樓,(02)29711973
011XC3,新北市私立長頸鹿吉凱幼兒園,私立,[01]新北市,三重區,[241]新北市三重區谷王里1鄰興德路100號1~2樓,(02)85121800
011XC4,新北市私立愛箂兒幼兒園,私立,[01]新北市,三重區,[241]新北市三重區福祉里8鄰集美街121號1樓及2樓、119號2樓、成功路73巷35號2樓,(02)29778696
011XC5,新北市私立吉的堡英群幼兒園,私立,[01]新北市,三重區,[241]新北市三重區福祉里18鄰捷運路2號1、2樓,(02)29703228
011XC6,新北市私立吉的堡英資幼兒園,私立,[01]新北市,三重區,[241]新北市三重區六合里1鄰重陽路4段24號、26號、28號1~3樓,(02)29855548
011XC8,新北市私立探索幼兒園,私立,[01]新北市,三重區,[241]新北市三重區過田里26鄰重新路四段57號1樓,(02)89811737#11
011XC9,新北市私立英群幼兒園,私立,[01]新北市,三重區,[241]新北市三重區福祉里18鄰捷運路2號3樓,(02)29703228
011XCB,新北市私立幼苗國際幼兒園,私立,[01]新北市,三重區,[241]新北市三重區培德里19鄰中正北路165巷2號1樓，2樓，3樓,(02)89814080
011XCC,新北市私立強森園幼兒園,私立,[01]新北市,三重區,[241]新北市三重區立德里19鄰三張街149巷16號1，2樓,(02)89814131
011XCD,新北市私立班博士幼兒園,私立,[01]新北市,三重區,[241]新北市三重區大德里10鄰三和路1段48號1、2樓、50號1、2樓,(02)29725412
011XCG,新北市私立艾美樂幼兒園,私立,[01]新北市,三重區,[241]新北市三重區光明里28鄰集美街112巷9號1樓、2樓、11號1樓,(02)29753317
011XCI,新北市私立蘋果樹仁政幼兒園,私立,[01]新北市,三重區,[241]新北市三重區溪美里5鄰仁政街76巷6、8、10、12號各1樓及6號2樓、12號2樓,(02)29850518
011XCJ,新北市私立益智幼兒園,私立,[01]新北市,三重區,[241]新北市三重區福祉里1鄰集美街5號、7號2樓,(02)89722600
011XCK,新北市私立華納幼兒園,私立,[01]新北市,三重區,[241]新北市三重區光田里25鄰新北大道一段115號1、2樓,(02)89826868
011XCL,新北市私立象寶園幼兒園,私立,[01]新北市,三重區,[241]新北市三重區田中里5鄰忠孝路三段40巷59號1，2，3樓,(02)89818593
011XCN,新北市私立威妮斯特堡幼兒園,私立,[01]新北市,三重區,[241]新北市三重區富貴里22鄰五華街161號1、2樓,(02)28572999
011XCQ,新北市私立華兒園精緻幼兒園,私立,[01]新北市,三重區,[241]新北市三重區長泰里17鄰三和路二段75號2樓,(02)89720100
011XCS,新北市私立啟文幼兒園,私立,[01]新北市,三重區,[241]新北市三重區福隆里18鄰溪尾街106號1，2，3樓,(02)22877049
011XCU,新北市私立勁寶兒喜星園幼兒園,私立,[01]新北市,三重區,[241]新北市三重區成功里19鄰成功路28號1，2樓,(02)89729002
011XCV,新北市私立喬大幼兒園,私立,[01]新北市,三重區,[241]新北市三重區立德里14鄰力行路1段179巷10號1樓、2樓,(02)29899921
011XCW,新北市私立惠文幼兒園,私立,[01]新北市,三重區,[241]新北市三重區富貴里18鄰五華街149號1樓,(02)28570626#101
011XCY,新北市私立新永福幼兒園,私立,[01]新北市,三重區,[241]新北市三重區永福里11鄰力行路2段136巷23弄20號2樓及22、24、26號1、2樓,(02)22869049
011XD0,新北市私立邦喬妮幼兒園,私立,[01]新北市,三重區,[241]新北市三重區五順里23鄰五華街21巷3號1樓，5樓1樓,(02)29831314
011XD2,新北市私立巧可麗巧新幼兒園,私立,[01]新北市,中和區,[235]新北市中和區新南里37鄰景平路509號1、2樓,(02)82453686
011XDB,新北市私立底格里思幼兒園,私立,[01]新北市,中和區,[235]新北市中和區平河里62鄰中正路675號1~2樓,(02)82266588
011XDD,新北市私立興南幼兒園,私立,[01]新北市,中和區,[235]新北市中和區景平里26鄰景新街347號2樓,(02)89421996
011XDE,南山學校財團法人新北市南山高級中學附設私立員工幼兒園,私立,[01]新北市,中和區,[235]新北市中和區枋寮里19鄰廣福路41號1樓,(02)22453000#411
011XDF,新北市私立真理蒙特梭利幼兒園,私立,[01]新北市,中和區,[235]新北市中和區景新里11鄰興南路一段34巷2號1、2、3樓,(02)29495671
011XDI,新北市私立創意蘋果幼兒園,私立,[01]新北市,中和區,[235]新北市中和區錦和里2鄰圓通路367巷2號2樓,(02)22460906
011XDL,新北市私立雙和巨星幼兒園,私立,[01]新北市,中和區,[235]新北市中和區瓦窯里21鄰光華街100號、102號及106號1樓,(02)82455738
011XDN,新北市私立小小幼兒園,私立,[01]新北市,中和區,[235]新北市中和區秀仁里5鄰大勇街60巷16號1樓，18號1樓，16之1號,(02)86681089
011XDO,新北市私立安特幼兒園,私立,[01]新北市,中和區,[235]新北市中和區新南里40鄰景平路431巷1號1樓、3號1~2樓,(02)22477523
011XDQ,財團法人新北市私立竹林高級中學附設新北市私立竹林幼兒園,私立,[01]新北市,中和區,[235]新北市中和區華新里27鄰華新街143巷12之1號1、2樓,(02)29469271
011XDR,新北市私立小博士幼兒園,私立,[01]新北市,中和區,[235]新北市中和區平河里2鄰中正路792號1，2，3樓，800號2樓之3,(02)22287342
011XDS,新北市私立新天地國際蒙特梭利幼兒園,私立,[01]新北市,中和區,[235]新北市中和區泰安里42鄰景安路49號1、2樓,(02)29477317
011XDT,新北市私立弘恩幼兒園,私立,[01]新北市,中和區,[235]新北市中和區積穗里12鄰員山路406號1~2樓,(02)82218028
011XDV,新北市私立華登幼兒園,私立,[01]新北市,中和區,[235]新北市中和區新南里37鄰景平路505號1樓及505之1號2樓,(02)22421568
011XDW,新北市私立民治園幼兒園,私立,[01]新北市,中和區,[235]新北市中和區明穗里27鄰民治街4號1樓，4-1號1樓,(02)22236161
011XDY,新北市私立泡泡龍幼兒園,私立,[01]新北市,中和區,[235]新北市中和區外南里21鄰復興路55號1樓、2樓,(02)29406245
011XDZ,新北市私立安安堡幼兒園,私立,[01]新北市,中和區,[235]新北市中和區中原里1鄰橋和路298號1，2樓,(02)22408376
011XE0,新北市私立安欣幼兒園,私立,[01]新北市,中和區,[235]新北市中和區壽德里27鄰民德路358號1樓,(02)29530541
011XE3,新北市私立育才幼兒園,私立,[01]新北市,中和區,[235]新北市中和區漳和里9鄰景新街48號1、2樓及2樓之1,(02)22463876
011XE5,新北市私立文大幼兒園,私立,[01]新北市,中和區,[235]新北市中和區積穗里6鄰員山路428號1及2樓,(02)22225178
011XE6,新北市私立芫銘幼兒園,私立,[01]新北市,中和區,[235]新北市中和區秀明里10鄰大勇街25巷29弄4號1樓,(02)29460022
011XE7,新北市私立春池幼兒園,私立,[01]新北市,中和區,[235]新北市中和區安樂里29鄰宜安路118巷2號1樓及112號2樓、2樓之1、2樓之2、2樓之3,(02)32338909#115
011XE8,新北市私立科見幼兒園,私立,[01]新北市,永和區,[234]新北市永和區民權里1鄰民權路53號3樓之1,(02)29491375
011XEA,新北市私立時代幼兒園,私立,[01]新北市,中和區,[235]新北市中和區德穗里15鄰莒光路84巷22號1樓、24號1樓,(02)29585161
011XEC,新北市私立日光幼兒園,私立,[01]新北市,中和區,[235]新北市中和區新南里25鄰中正路80號2樓之1,(02)22462222
011XED,新北市私立普林斯頓幼兒園,私立,[01]新北市,中和區,[235]新北市中和區平河里51鄰中正路839巷31號,(02)82212186
011XEE,新北市私立景光幼兒園,私立,[01]新北市,中和區,[235]新北市中和區景南里5鄰景新街467巷35弄16，18號各1樓,(02)29427833
011XEG,新北市私立新時代幼兒園,私立,[01]新北市,中和區,[235]新北市中和區德穗里16鄰莒光路120巷14號1~2樓、16號1~2樓,(02)29585161
011XEI,新北市私立椰林幼兒園,私立,[01]新北市,中和區,[235]新北市中和區安順里30鄰中和市安平路68號1樓及夾層,(02)29489587
011XEJ,新北市私立實踐幼兒園,私立,[01]新北市,中和區,[235]新北市中和區福真里32鄰中山路2段312巷45弄9號、11號、13號、35號、37號1樓,(02)22471488
011XEN,新北市私立艾蒙幼兒園,私立,[01]新北市,中和區,[235]新北市中和區錦中里15鄰圓通路290巷1ˋ3號1樓及292巷2號1樓,(02)22472479
011XEV,新北市私立文揚幼兒園,私立,[01]新北市,永和區,[234]新北市永和區福林里17鄰豫溪街162巷12號1、2樓,(02)89253102
011XEX,新北市私立安迪芬幼兒園,私立,[01]新北市,永和區,[234]新北市永和區信義里2鄰信義路17巷9弄1號及3號1樓至2樓,(02)29278843
011XEY,新北市私立巧可麗雙和幼兒園,私立,[01]新北市,永和區,[234]新北市永和區潭墘里8鄰安樂路170號,(02)86605058
011XEZ,新北市私立吉的堡佳樂幼兒園,私立,[01]新北市,永和區,[234]新北市永和區福林里22鄰福和路95號1樓至2樓,(02)29210336
011XF2,新北市私立傳動幼兒園,私立,[01]新北市,永和區,[234]新北市永和區得和里23鄰中正路344號1樓、2樓,(02)89231566
011XF4,新北市私立艾瑞克幼兒園,私立,[01]新北市,永和區,[234]新北市永和區民權里7鄰民權路37號1樓,(02)89413800
011XF5,新北市私立雅德賽思幼兒園,私立,[01]新北市,永和區,[234]新北市永和區秀成里9鄰成功路一段93巷13弄39號1樓至2樓,(02)29214668
011XF6,新北市私立中中幼兒園,私立,[01]新北市,永和區,[234]新北市永和區和平里16鄰中山路一段191巷15弄8號、10號、12號,(02)29218093
011XF8,新北市私立比弗利幼兒園,私立,[01]新北市,永和區,[234]新北市永和區民治里2鄰中正路232號3樓、234號2、3樓,(02)29413876
011XFA,新北市私立巧可麗幼兒園,私立,[01]新北市,永和區,[234]新北市永和區勵行里16鄰竹林路30號之1及竹林路32巷6號,(02)89235111
011XFB,新北市私立民華幼兒園,私立,[01]新北市,永和區,[234]新北市永和區智光里2鄰民有街6號1，2樓,(02)29489233
011XFD,新北市私立安迪生幼兒園,私立,[01]新北市,永和區,[234]新北市永和區永安里6鄰永貞路228號1樓、2樓,(02)89217855
011XFE,新北市私立何嘉仁得和幼兒園,私立,[01]新北市,永和區,[234]新北市永和區秀元里10鄰得和路273之2號1樓至3樓、273號2樓至3樓、273號2樓之1、273號3樓之1,(02)89233666
011XFG,小太陽教育事業股份有限公司附設新北市私立小太陽美學幼兒園,私立,[01]新北市,永和區,[234]新北市永和區保順里37鄰仁愛路282巷6號1樓、282巷10弄6號1樓,(02)86605678
011XFH,新北市私立幼學館幼兒園,私立,[01]新北市,永和區,[234]新北市永和區潭安里12鄰中正路259號1樓、2樓,(02)86601178
011XFM,新北市私立野聲幼兒園,私立,[01]新北市,永和區,[234]新北市永和區豫溪里11鄰豫溪街74巷7弄2號1樓至3樓、4號1樓至3樓,(02)29242925
011XFQ,新北市私立杜克幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區後德里2鄰建福路58巷2號、4號,(02)22065472
011XFR,新北市私立愛蜜立幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區光榮里1鄰西盛街199之1號1、2樓,(02)82012438
011XFV,新北市私立喬聖幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區昌信里17鄰中原路135號1樓、137號2樓之1,(02)89916887
011XFX,新北市私立楷模幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區建安里4鄰民安路177號2樓,(02)22083282
011XFZ,新北市私立夏恩昌隆幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區昌信里17鄰中原路117號2樓之1、2樓之2,(02)89941238
011XG1,新北市私立生活家幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區瓊林里3鄰瓊泰路36號1樓、38號1、2樓,(02)22015533
011XG2,新北市私立心慈幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區丹鳳里5鄰中正路700-14號1-~2樓、700-15號1~2樓,(02)29019153
011XG8,新北市私立尼爾生幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區立基里6鄰中平路81巷4號1樓、2樓,(02)22797200
011XGB,新北市私立凱達格蘭幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區昌明里10鄰昌明街32號1樓及地下室（部分使用）、36號1樓及地下室（部分使用）,(02)29946705
011XGC,新北市私立僑治亞頭前幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區頭前里4鄰化成路540之2號(1樓),(02)89929273
011XGE,新北市私立吉尼爾幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區中隆里18鄰中華路2段159號1、2樓,(02)29901626
011XGG,新北市私立惠文小熊森林幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區建安里24鄰建安街9巷7號1樓,(02)82017673
011XGH,新北市私立傑出幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區頭前里14鄰中原東路50號1~2樓,(02)85212182
011XGI,新北市私立育誠中榮幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區中原里13鄰中榮街56巷13弄1號1樓、中原里14鄰中榮街9號1樓,(02)29938181
011XGJ,新北市私立建和幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區文明里11鄰中正路149號2樓,(02)29946699
011XGK,新北市私立親親袋鼠幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區思源里3鄰思源路87巷11號1樓、11之1號1樓,(02)29949655
011XGQ,建豐建設股份有限公司附設新北市私立卡爾維德幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區思源里5鄰復興路3段19號1.2.3樓,(02)89922195#11
011XGR,新北市私立永錡光華幼兒園,私立,[01]新北市,新莊區,[242]新北市新莊區光華里2鄰民安西路410巷15號3樓,(02)22035588
